序号,设备名称,设备编码,设备ID,站点名称,站点编码,站点ID,PMS设备编码,温度,主变设备巡视照片路径,主变设备巡视红外照片路径,油温,油位,绕组温度,巡视结果时间,数据来源
26893,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 25.1,Min 10.8,R03:Max 17.1,Min 10.8,R02:Max 25.3,Min 10.9,℃",,D:/upload/getImage.jpg,,5.768,,2025-11-02 02:00:00,local
26894,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 23.7,Min 15.4,R03:Max 15.7,Min 15.4,R02:Max 23.9,Min 15.5,℃",,D:/upload/getImage.jpg,,5.94,,2025-11-02 02:30:00,local
26895,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 38.6,Min 13.0,R03:Max 30.6,Min 13.0,R02:Max 38.8,Min 13.1,℃",,D:/upload/getImage.jpg,,5.974,,2025-11-02 03:00:00,local
26896,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 28.1,Min 15.6,R03:Max 20.1,Min 15.6,R02:Max 28.3,Min 15.7,℃",,D:/upload/getImage.jpg,,6.205,,2025-11-02 03:30:00,local
26897,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 24.1,Min 14.0,R03:Max 16.1,Min 14.0,R02:Max 24.3,Min 14.1,℃",,D:/upload/getImage.jpg,,5.759,,2025-11-02 04:00:00,local
26898,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 35.5,Min 19.9,R03:Max 27.5,Min 19.9,R02:Max 35.7,Min 20.0,℃",,D:/upload/getImage.jpg,,5.797,,2025-11-02 04:30:00,local
26899,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 35.4,Min 10.4,R03:Max 27.4,Min 10.4,R02:Max 35.6,Min 10.5,℃",,D:/upload/getImage.jpg,,5.859,,2025-11-02 05:00:00,local
26900,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 21.2,Min 13.0,R03:Max 13.2,Min 13.0,R02:Max 21.4,Min 13.1,℃",,D:/upload/getImage.jpg,,6.307,,2025-11-02 05:30:00,local
26901,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 28.1,Min 17.6,R03:Max 20.1,Min 17.6,R02:Max 28.3,Min 17.7,℃",,D:/upload/getImage.jpg,,5.519,,2025-11-02 06:00:00,local
26902,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 22.4,Min 17.4,R03:Max 14.4,Min 17.4,R02:Max 22.6,Min 17.5,℃",,D:/upload/getImage.jpg,,5.665,,2025-11-02 06:30:00,local
26903,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 25.1,Min 19.8,R03:Max 17.1,Min 19.8,R02:Max 25.3,Min 19.9,℃",,D:/upload/getImage.jpg,,6.333,,2025-11-02 07:00:00,local
26904,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 20.2,Min 16.8,R03:Max 12.2,Min 16.8,R02:Max 20.4,Min 16.9,℃",,D:/upload/getImage.jpg,,6.082,,2025-11-02 07:30:00,local
26905,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 24.9,Min 17.8,R03:Max 16.9,Min 17.8,R02:Max 25.1,Min 17.9,℃",,D:/upload/getImage.jpg,,6.296,,2025-11-02 08:00:00,local
26906,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 32.2,Min 16.3,R03:Max 24.2,Min 16.3,R02:Max 32.4,Min 16.4,℃",,D:/upload/getImage.jpg,,6.388,,2025-11-02 08:30:00,local
26907,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 36.9,Min 12.7,R03:Max 28.9,Min 12.7,R02:Max 37.1,Min 12.8,℃",,D:/upload/getImage.jpg,,5.614,,2025-11-02 09:00:00,local
26908,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 21.7,Min 10.4,R03:Max 13.7,Min 10.4,R02:Max 21.9,Min 10.5,℃",,D:/upload/getImage.jpg,,6.425,,2025-11-02 09:30:00,local
26909,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 23.8,Min 11.5,R03:Max 15.8,Min 11.5,R02:Max 24.0,Min 11.6,℃",,D:/upload/getImage.jpg,,6.294,,2025-11-02 10:00:00,local
26910,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 39.6,Min 10.3,R03:Max 31.6,Min 10.3,R02:Max 39.8,Min 10.4,℃",,D:/upload/getImage.jpg,,6.197,,2025-11-02 10:30:00,local
26911,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 24.0,Min 11.8,R03:Max 16.0,Min 11.8,R02:Max 24.2,Min 11.9,℃",,D:/upload/getImage.jpg,,5.543,,2025-11-02 11:00:00,local
26912,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 30.0,Min 18.6,R03:Max 22.0,Min 18.6,R02:Max 30.2,Min 18.7,℃",,D:/upload/getImage.jpg,,6.158,,2025-11-02 11:30:00,local
26913,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 21.6,Min 14.1,R03:Max 13.6,Min 14.1,R02:Max 21.8,Min 14.2,℃",,D:/upload/getImage.jpg,,6.43,,2025-11-02 12:00:00,local
26914,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 22.6,Min 14.6,R03:Max 14.6,Min 14.6,R02:Max 22.8,Min 14.7,℃",,D:/upload/getImage.jpg,,5.608,,2025-11-02 12:30:00,local
26915,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 25.0,Min 11.7,R03:Max 17.0,Min 11.7,R02:Max 25.2,Min 11.8,℃",,D:/upload/getImage.jpg,,6.308,,2025-11-02 13:00:00,local
26916,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 37.6,Min 14.6,R03:Max 29.6,Min 14.6,R02:Max 37.8,Min 14.7,℃",,D:/upload/getImage.jpg,,6.394,,2025-11-02 13:30:00,local
26917,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 33.7,Min 15.4,R03:Max 25.7,Min 15.4,R02:Max 33.9,Min 15.5,℃",,D:/upload/getImage.jpg,,5.517,,2025-11-02 14:00:00,local
26918,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 39.6,Min 15.5,R03:Max 31.6,Min 15.5,R02:Max 39.8,Min 15.6,℃",,D:/upload/getImage.jpg,,5.523,,2025-11-02 14:30:00,local
26919,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 23.4,Min 11.2,R03:Max 15.4,Min 11.2,R02:Max 23.6,Min 11.3,℃",,D:/upload/getImage.jpg,,6.5,,2025-11-02 15:00:00,local
26920,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 36.9,Min 13.5,R03:Max 28.9,Min 13.5,R02:Max 37.1,Min 13.6,℃",,D:/upload/getImage.jpg,,6.149,,2025-11-02 15:30:00,local
26921,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 31.4,Min 15.7,R03:Max 23.4,Min 15.7,R02:Max 31.6,Min 15.8,℃",,D:/upload/getImage.jpg,,5.511,,2025-11-02 16:00:00,local
26922,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 34.8,Min 18.2,R03:Max 26.8,Min 18.2,R02:Max 35.0,Min 18.3,℃",,D:/upload/getImage.jpg,,5.787,,2025-11-02 16:30:00,local
26923,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 21.2,Min 10.4,R03:Max 13.2,Min 10.4,R02:Max 21.4,Min 10.5,℃",,D:/upload/getImage.jpg,,6.296,,2025-11-02 17:00:00,local
26924,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 37.3,Min 13.0,R03:Max 29.3,Min 13.0,R02:Max 37.5,Min 13.1,℃",,D:/upload/getImage.jpg,,6.069,,2025-11-02 17:30:00,local
26925,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 39.7,Min 10.7,R03:Max 31.7,Min 10.7,R02:Max 39.9,Min 10.8,℃",,D:/upload/getImage.jpg,,6.377,,2025-11-02 18:00:00,local
26926,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 29.0,Min 19.8,R03:Max 21.0,Min 19.8,R02:Max 29.2,Min 19.9,℃",,D:/upload/getImage.jpg,,5.722,,2025-11-02 18:30:00,local
26927,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 27.7,Min 17.5,R03:Max 19.7,Min 17.5,R02:Max 27.9,Min 17.6,℃",,D:/upload/getImage.jpg,,6.052,,2025-11-02 19:00:00,local
26928,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 34.3,Min 11.6,R03:Max 26.3,Min 11.6,R02:Max 34.5,Min 11.7,℃",,D:/upload/getImage.jpg,,6.253,,2025-11-02 19:30:00,local
26929,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 35.2,Min 14.4,R03:Max 27.2,Min 14.4,R02:Max 35.4,Min 14.5,℃",,D:/upload/getImage.jpg,,5.62,,2025-11-02 20:00:00,local
26930,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 30.4,Min 15.6,R03:Max 22.4,Min 15.6,R02:Max 30.6,Min 15.7,℃",,D:/upload/getImage.jpg,,5.871,,2025-11-02 20:30:00,local
26931,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 38.4,Min 16.5,R03:Max 30.4,Min 16.5,R02:Max 38.6,Min 16.6,℃",,D:/upload/getImage.jpg,,6.451,,2025-11-02 21:00:00,local
26932,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 30.0,Min 13.8,R03:Max 22.0,Min 13.8,R02:Max 30.2,Min 13.9,℃",,D:/upload/getImage.jpg,,6.37,,2025-11-02 21:30:00,local
26933,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 38.8,Min 11.3,R03:Max 30.8,Min 11.3,R02:Max 39.0,Min 11.4,℃",,D:/upload/getImage.jpg,,6.188,,2025-11-02 22:00:00,local
26934,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 35.8,Min 17.3,R03:Max 27.8,Min 17.3,R02:Max 36.0,Min 17.4,℃",,D:/upload/getImage.jpg,,6.129,,2025-11-02 22:30:00,local
26935,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 29.8,Min 19.4,R03:Max 21.8,Min 19.4,R02:Max 30.0,Min 19.5,℃",,D:/upload/getImage.jpg,,5.538,,2025-11-02 23:00:00,local
26936,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 25.9,Min 13.5,R03:Max 17.9,Min 13.5,R02:Max 26.1,Min 13.6,℃",,D:/upload/getImage.jpg,,5.84,,2025-11-02 23:30:00,local
26937,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 24.0,Min 16.8,R03:Max 16.0,Min 16.8,R02:Max 24.2,Min 16.9,℃",,D:/upload/getImage.jpg,,6.11,,2025-11-03 00:00:00,local
26938,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 36.8,Min 13.7,R03:Max 28.8,Min 13.7,R02:Max 37.0,Min 13.8,℃",,D:/upload/getImage.jpg,,5.556,,2025-11-03 00:30:00,local
26939,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 32.6,Min 17.9,R03:Max 24.6,Min 17.9,R02:Max 32.8,Min 18.0,℃",,D:/upload/getImage.jpg,,5.896,,2025-11-03 01:00:00,local
26940,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 39.3,Min 12.9,R03:Max 31.3,Min 12.9,R02:Max 39.5,Min 13.0,℃",,D:/upload/getImage.jpg,,5.919,,2025-11-03 01:30:00,local
26941,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 24.5,Min 14.9,R03:Max 16.5,Min 14.9,R02:Max 24.7,Min 15.0,℃",,D:/upload/getImage.jpg,,6.06,,2025-11-03 02:00:00,local
26942,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 21.9,Min 16.1,R03:Max 13.9,Min 16.1,R02:Max 22.1,Min 16.2,℃",,D:/upload/getImage.jpg,,5.73,,2025-11-03 02:30:00,local
26943,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 34.1,Min 10.1,R03:Max 26.1,Min 10.1,R02:Max 34.3,Min 10.2,℃",,D:/upload/getImage.jpg,,5.576,,2025-11-03 03:00:00,local
26944,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 35.6,Min 10.9,R03:Max 27.6,Min 10.9,R02:Max 35.8,Min 11.0,℃",,D:/upload/getImage.jpg,,6.287,,2025-11-03 03:30:00,local
26945,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 26.2,Min 12.1,R03:Max 18.2,Min 12.1,R02:Max 26.4,Min 12.2,℃",,D:/upload/getImage.jpg,,5.933,,2025-11-03 04:00:00,local
26946,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 28.9,Min 17.4,R03:Max 20.9,Min 17.4,R02:Max 29.1,Min 17.5,℃",,D:/upload/getImage.jpg,,6.456,,2025-11-03 04:30:00,local
26947,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 20.9,Min 13.4,R03:Max 12.9,Min 13.4,R02:Max 21.1,Min 13.5,℃",,D:/upload/getImage.jpg,,5.542,,2025-11-03 05:00:00,local
26948,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 21.8,Min 13.8,R03:Max 13.8,Min 13.8,R02:Max 22.0,Min 13.9,℃",,D:/upload/getImage.jpg,,5.816,,2025-11-03 05:30:00,local
26949,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 32.0,Min 16.8,R03:Max 24.0,Min 16.8,R02:Max 32.2,Min 16.9,℃",,D:/upload/getImage.jpg,,6.039,,2025-11-03 06:00:00,local
26950,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 21.2,Min 10.5,R03:Max 13.2,Min 10.5,R02:Max 21.4,Min 10.6,℃",,D:/upload/getImage.jpg,,6.048,,2025-11-03 06:30:00,local
26951,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 33.8,Min 14.0,R03:Max 25.8,Min 14.0,R02:Max 34.0,Min 14.1,℃",,D:/upload/getImage.jpg,,5.954,,2025-11-03 07:00:00,local
26952,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 39.1,Min 18.2,R03:Max 31.1,Min 18.2,R02:Max 39.3,Min 18.3,℃",,D:/upload/getImage.jpg,,5.686,,2025-11-03 07:30:00,local
26953,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 21.4,Min 15.5,R03:Max 13.4,Min 15.5,R02:Max 21.6,Min 15.6,℃",,D:/upload/getImage.jpg,,6.386,,2025-11-03 08:00:00,local
26954,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 38.8,Min 18.0,R03:Max 30.8,Min 18.0,R02:Max 39.0,Min 18.1,℃",,D:/upload/getImage.jpg,,6.368,,2025-11-03 08:30:00,local
26955,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 29.5,Min 19.5,R03:Max 21.5,Min 19.5,R02:Max 29.7,Min 19.6,℃",,D:/upload/getImage.jpg,,6.337,,2025-11-03 09:00:00,local
26956,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 21.6,Min 11.0,R03:Max 13.6,Min 11.0,R02:Max 21.8,Min 11.1,℃",,D:/upload/getImage.jpg,,5.928,,2025-11-03 09:30:00,local
26957,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 21.8,Min 18.1,R03:Max 13.8,Min 18.1,R02:Max 22.0,Min 18.2,℃",,D:/upload/getImage.jpg,,5.851,,2025-11-03 10:00:00,local
26958,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 20.2,Min 17.2,R03:Max 12.2,Min 17.2,R02:Max 20.4,Min 17.3,℃",,D:/upload/getImage.jpg,,6.361,,2025-11-03 10:30:00,local
26959,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 32.2,Min 13.5,R03:Max 24.2,Min 13.5,R02:Max 32.4,Min 13.6,℃",,D:/upload/getImage.jpg,,6.291,,2025-11-03 11:00:00,local
26960,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 29.9,Min 18.1,R03:Max 21.9,Min 18.1,R02:Max 30.1,Min 18.2,℃",,D:/upload/getImage.jpg,,5.913,,2025-11-03 11:30:00,local
26961,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 33.0,Min 14.1,R03:Max 25.0,Min 14.1,R02:Max 33.2,Min 14.2,℃",,D:/upload/getImage.jpg,,5.554,,2025-11-03 12:00:00,local
26962,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 32.5,Min 14.3,R03:Max 24.5,Min 14.3,R02:Max 32.7,Min 14.4,℃",,D:/upload/getImage.jpg,,6.476,,2025-11-03 12:30:00,local
26963,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 32.7,Min 12.9,R03:Max 24.7,Min 12.9,R02:Max 32.9,Min 13.0,℃",,D:/upload/getImage.jpg,,6.018,,2025-11-03 13:00:00,local
26964,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 23.6,Min 18.0,R03:Max 15.6,Min 18.0,R02:Max 23.8,Min 18.1,℃",,D:/upload/getImage.jpg,,6.472,,2025-11-03 13:30:00,local
26965,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 25.6,Min 18.4,R03:Max 17.6,Min 18.4,R02:Max 25.8,Min 18.5,℃",,D:/upload/getImage.jpg,,6.338,,2025-11-03 14:00:00,local
26966,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 30.7,Min 13.3,R03:Max 22.7,Min 13.3,R02:Max 30.9,Min 13.4,℃",,D:/upload/getImage.jpg,,6.039,,2025-11-03 14:30:00,local
26967,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 33.7,Min 16.5,R03:Max 25.7,Min 16.5,R02:Max 33.9,Min 16.6,℃",,D:/upload/getImage.jpg,,5.807,,2025-11-03 15:00:00,local
26968,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 20.8,Min 14.0,R03:Max 12.8,Min 14.0,R02:Max 21.0,Min 14.1,℃",,D:/upload/getImage.jpg,,5.674,,2025-11-03 15:30:00,local
26969,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 28.8,Min 19.1,R03:Max 20.8,Min 19.1,R02:Max 29.0,Min 19.2,℃",,D:/upload/getImage.jpg,,6.031,,2025-11-03 16:00:00,local
26970,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 24.0,Min 15.0,R03:Max 16.0,Min 15.0,R02:Max 24.2,Min 15.1,℃",,D:/upload/getImage.jpg,,5.501,,2025-11-03 16:30:00,local
26971,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 24.4,Min 13.4,R03:Max 16.4,Min 13.4,R02:Max 24.6,Min 13.5,℃",,D:/upload/getImage.jpg,,6.304,,2025-11-03 17:00:00,local
26972,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 37.5,Min 16.2,R03:Max 29.5,Min 16.2,R02:Max 37.7,Min 16.3,℃",,D:/upload/getImage.jpg,,5.98,,2025-11-03 17:30:00,local
26973,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 31.2,Min 19.0,R03:Max 23.2,Min 19.0,R02:Max 31.4,Min 19.1,℃",,D:/upload/getImage.jpg,,5.788,,2025-11-03 18:00:00,local
26974,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 24.1,Min 15.0,R03:Max 16.1,Min 15.0,R02:Max 24.3,Min 15.1,℃",,D:/upload/getImage.jpg,,6.082,,2025-11-03 18:30:00,local
26975,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 24.5,Min 17.3,R03:Max 16.5,Min 17.3,R02:Max 24.7,Min 17.4,℃",,D:/upload/getImage.jpg,,5.646,,2025-11-03 19:00:00,local
26976,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 37.6,Min 12.5,R03:Max 29.6,Min 12.5,R02:Max 37.8,Min 12.6,℃",,D:/upload/getImage.jpg,,6.206,,2025-11-03 19:30:00,local
26977,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 36.4,Min 12.8,R03:Max 28.4,Min 12.8,R02:Max 36.6,Min 12.9,℃",,D:/upload/getImage.jpg,,6.452,,2025-11-03 20:00:00,local
26978,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 28.8,Min 15.0,R03:Max 20.8,Min 15.0,R02:Max 29.0,Min 15.1,℃",,D:/upload/getImage.jpg,,6.37,,2025-11-03 20:30:00,local
26979,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 32.7,Min 15.9,R03:Max 24.7,Min 15.9,R02:Max 32.9,Min 16.0,℃",,D:/upload/getImage.jpg,,5.584,,2025-11-03 21:00:00,local
26980,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 29.5,Min 10.7,R03:Max 21.5,Min 10.7,R02:Max 29.7,Min 10.8,℃",,D:/upload/getImage.jpg,,5.664,,2025-11-03 21:30:00,local
26981,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 30.9,Min 19.4,R03:Max 22.9,Min 19.4,R02:Max 31.1,Min 19.5,℃",,D:/upload/getImage.jpg,,5.695,,2025-11-03 22:00:00,local
26982,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 34.2,Min 14.4,R03:Max 26.2,Min 14.4,R02:Max 34.4,Min 14.5,℃",,D:/upload/getImage.jpg,,6.377,,2025-11-03 22:30:00,local
26983,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 38.2,Min 14.1,R03:Max 30.2,Min 14.1,R02:Max 38.4,Min 14.2,℃",,D:/upload/getImage.jpg,,5.854,,2025-11-03 23:00:00,local
26984,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 34.6,Min 16.8,R03:Max 26.6,Min 16.8,R02:Max 34.8,Min 16.9,℃",,D:/upload/getImage.jpg,,5.725,,2025-11-03 23:30:00,local
26985,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 29.8,Min 19.2,R03:Max 21.8,Min 19.2,R02:Max 30.0,Min 19.3,℃",,D:/upload/getImage.jpg,,6.458,,2025-11-04 00:00:00,local
26986,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 39.4,Min 16.0,R03:Max 31.4,Min 16.0,R02:Max 39.6,Min 16.1,℃",,D:/upload/getImage.jpg,,6.181,,2025-11-04 00:30:00,local
26987,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 32.9,Min 17.8,R03:Max 24.9,Min 17.8,R02:Max 33.1,Min 17.9,℃",,D:/upload/getImage.jpg,,5.541,,2025-11-04 01:00:00,local
26988,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 25.5,Min 11.9,R03:Max 17.5,Min 11.9,R02:Max 25.7,Min 12.0,℃",,D:/upload/getImage.jpg,,5.849,,2025-11-04 01:30:00,local
26989,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 37.2,Min 11.3,R03:Max 29.2,Min 11.3,R02:Max 37.4,Min 11.4,℃",,D:/upload/getImage.jpg,,6.002,,2025-11-04 02:00:00,local
26990,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 21.2,Min 10.8,R03:Max 13.2,Min 10.8,R02:Max 21.4,Min 10.9,℃",,D:/upload/getImage.jpg,,6.325,,2025-11-04 02:30:00,local
26991,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 39.9,Min 13.8,R03:Max 31.9,Min 13.8,R02:Max 40.1,Min 13.9,℃",,D:/upload/getImage.jpg,,6.453,,2025-11-04 03:00:00,local
26992,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 39.4,Min 12.8,R03:Max 31.4,Min 12.8,R02:Max 39.6,Min 12.9,℃",,D:/upload/getImage.jpg,,5.995,,2025-11-04 03:30:00,local
